PROD ID,SUG,ID,SUG MUZAR,SHM MUZAR,MISPAR HEVRA,SHM HEVRA,YITRAT NEHASIM,MENAYOT,AGAH CONC,AGAH MMSL,HALVAAOT LS,KRANOT LS,AHER,MEZUMAN_PIKDONOT,MATAH,HUL
14243-קרנות חדשות-שלמה אליהו אחזקות בעמ,פנסיה,14243,קרנות חדשות,מגדל מקפת אישית עוקב מדדים - גמיש,512237744,"מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",34.97,45.86,24.23,26.066,0,0,-0.2,4.048,22.56,35.47
14244-קרנות כלליות-שלמה אליהו אחזקות בעמ,פנסיה,14244,קרנות כלליות,מגדל מקפת משלימה משולב סחיר,512237744,"מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",1.17,47.6,26.563,15.689,0,0.052,-0.453,19.585,24.56,38.11
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14245,קרנות כלליות,מגדל מקפת משלימה עוקב מדדים - גמיש,512237744,"מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",1.74,47.33,50.98,0,0,0,-0.187,1.879,22.37,38.26
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,14246,פוליסות שהונפקו משנת 2004 ואילך,"כלל חברה לביטוח בע""מ משולב סחיר",ללא,0,3.40598,51.64,37.80703351,11.95837909,0,0,3.45275075,8.194411007,26.15,40.82
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,14247,פוליסות שהונפקו משנת 2004 ואילך,"כלל חברה לביטוח בע""מ עוקב מדדים גמיש",ללא,0,19.64857,49.75,43.66882679,0,0,0,-0.001017886,6.579104739,100,92.54
14259-קרנות חדשות-מיטב דש השקעות בעמ,פנסיה,14259,קרנות חדשות,מיטב פנסיה מקיפה משולב סחיר,512065202,"מיטב גמל ופנסיה בע""מ",3.17,41.63,28.117,32.128,0,0.121,1.393,8.413,21.19,37.88
14260-קרנות חדשות-מיטב דש השקעות בעמ,פנסיה,14260,קרנות חדשות,מיטב פנסיה מקיפה עוקב מדדים גמיש,512065202,"מיטב גמל ופנסיה בע""מ",48.19,66.95,0,26.715,0,0,-0.003,6.341,6.5,6.8
14261-קרנות חדשות-מיטב דש השקעות בעמ,פנסיה,14261,קרנות חדשות,מיטב פנסיה מקיפה קיימות,512065202,"מיטב גמל ופנסיה בע""מ",1.31,70.02,0,26.625,0,0,7.087,3.138,34.89,62.3
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14262,תגמולים ואישית לפיצויים,מיטב אגוד תגמולים משולב סחיר,512065202,"מיטב גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,0
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14263,תגמולים ואישית לפיצויים,מיטב אגוד תגמולים עוקב מדדים גמיש,512065202,"מיטב גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,0
14264-תגמולים ואישית לפיצויים-מיטב גמל ופנסיה בעמ,גמל,14264,תגמולים ואישית לפיצויים,מיטב גמל משולב סחיר,512065202,"מיטב גמל ופנסיה בע""מ",141.27,5.17,35.887,40.079,0,0.955,0.573,5.639,93.16,93.74
14265-תגמולים ואישית לפיצויים-מיטב גמל ופנסיה בעמ,גמל,14265,תגמולים ואישית לפיצויים,מיטב גמל עוקב מדדים גמיש,512065202,"מיטב גמל ופנסיה בע""מ",82.52,94.01,0,0,0,0,-0.042,6.038,9.46,9.51
14267-קרנות כלליות-מיטב דש השקעות בעמ,פנסיה,14267,קרנות כלליות,מיטב פנסיה כללית משולב סחיר,512065202,"מיטב גמל ופנסיה בע""מ",0.14,41.66,38.289,19.795,0,0.158,1.86,10.005,21.8,40.27
14268-קרנות כלליות-מיטב דש השקעות בעמ,פנסיה,14268,קרנות כלליות,מיטב פנסיה כללית עוקב מדדים גמיש,512065202,"מיטב גמל ופנסיה בע""מ",8.54,96.83,0,0,0,0,0,3.171,9.52,9.79
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14269,קרנות כלליות,מיטב פנסיה כללית קיימות,512065202,"מיטב גמל ופנסיה בע""מ",0.02,95.83,1.646,0,0,0,9.504,4.153,77.58,77.18
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14270,קופת גמל להשקעה,מיטב גמל להשקעה קיימות,512065202,"מיטב גמל ופנסיה בע""מ",0.55,94.74,0,0,0,0,9.128,5.057,76.05,87.49
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14271,תגמולים ואישית לפיצויים,מנורה מבטחים תגמולים אחר משולב סחיר,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",2.55,47.48,34.211,14.246,0,0,-0.006,4.78,9.81,1.49
14272-תגמולים ואישית לפיצויים-מנורה מבטחים פנסיה וגמל בעמ,גמל,14272,תגמולים ואישית לפיצויים,מנורה מבטחים תגמולים עוקב מדדים גמיש,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",161.98,46.79,36.437,0,0,0,14.524,5.376,28.24,38.25
14274-קרנות השתלמות-קרן החסכון לצבא הקבע - חברה לניהול קופות גמל בעמ,גמל,14274,קרנות השתלמות,קרן החיסכון לצבא הקבע - קיימות,511033060,"קרן החסכון לצבא הקבע - חברה לניהול קופות גמל בע""מ",2.51,92.22,0,0,0,0,2.273,5.587,30.68,87.43
14277-קרנות חדשות-מנורה מבטחים החזקות בעמ,פנסיה,14277,קרנות חדשות,מנורה מבטחים פנסיה משולב סחיר,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",5.45,39.3,29.664,22.874,0,0,-0.008,8.781,8.18,1.21
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14278,קרנות חדשות,מנורה מבטחים פנסיה עוקב מדדים גמיש,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",108.46,47.66,17.186,23.256,0,0,10.292,4.913,24.2,36.62
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14279,תגמולים ואישית לפיצויים,אנליסט גמל עוקב מדדים - גמיש,511880460,"אנליסט קופות גמל בע""מ",45.24,96.19,0,15.538,0,0,-0.043,4.918,96.76,115.71
14280-תגמולים ואישית לפיצויים-אנליסט קופות גמל בעמ,גמל,14280,תגמולים ואישית לפיצויים,אנליסט גמל משולב סחיר,511880460,"אנליסט קופות גמל בע""מ",7.37,45.63,40.872,0.886,0,0,0.034,12.633,36.09,35.18
14281-תגמולים ואישית לפיצויים-הפניקס פנסיה וגמל בעמ,גמל,14281,תגמולים ואישית לפיצויים,הפניקס גמל מסלול משולב סחיר,513026484,"הפניקס פנסיה וגמל בע""מ",8.42,45.36,32.287,20.389,0,0.162,-7.498,20.541,18.97,49.94
14282-תגמולים ואישית לפיצויים-הפניקס פנסיה וגמל בעמ,גמל,14282,תגמולים ואישית לפיצויים,הפניקס גמל מסלול עוקב מדדים גמיש,513026484,"הפניקס פנסיה וגמל בע""מ",14.94,43.33,27.297,16.697,0,0,-30.837,45.935,20.35,38.72
14285-קרנות חדשות-הפניקס אחזקות בעמ,פנסיה,14285,קרנות חדשות,הפניקס פנסיה מקיפה מסלול משולב סחיר,513026484,"הפניקס פנסיה וגמל בע""מ",4.7,46.99,20.429,29.172,0,0.217,0.286,20.902,17.32,41.05
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14286,קרנות חדשות,הפניקס פנסיה מקיפה מסלול עוקב מדדים גמיש,513026484,"הפניקס פנסיה וגמל בע""מ",31.73,41.34,18.946,24.633,0,0,4.846,46.929,17.28,34.44
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14287,קרנות כלליות,הפניקס פנסיה משלימה מסלול עוקב מדדים גמיש,513026484,"הפניקס פנסיה וגמל בע""מ",3.55,38.09,28.434,23.19,0,0,6.684,39.384,19.34,36.73
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14288,קרנות כלליות,הפניקס פנסיה משלימה מסלול משולב סחיר,513026484,"הפניקס פנסיה וגמל בע""מ",0.1,41.25,34.868,21.225,0,0.429,0.204,10.867,48.68,26.22
14290-פוליסות שהונפקו משנת 2004 ואילך-הפניקס מסלול משולב סחיר,ביטוח,14290,פוליסות שהונפקו משנת 2004 ואילך,הפניקס מסלול משולב סחיר,ללא,0,0.94267,51.48,36.09958946,10.35357018,0,0.233379656,0.265204154,22.71208376,19.99,43.45
14291-פוליסות שהונפקו משנת 2004 ואילך-הפניקס מסלול עוקב מדדים גמיש,ביטוח,14291,פוליסות שהונפקו משנת 2004 ואילך,הפניקס מסלול עוקב מדדים גמיש,ללא,0,8.78863,50.11,31.61129778,7.117150227,0,0,7.981903892,49.65279003,23.78,25.97
14292-תגמולים ואישית לפיצויים-ילין לפידות ניהול קופות גמל בעמ,גמל,14292,תגמולים ואישית לפיצויים,ילין לפידות קופת גמל מסלול משולב סחיר,513611509,"ילין לפידות ניהול קופות גמל בע""מ",20.38,54.74,29.365,10.553,0,0,0.887,4.595,6.02,4.32
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14293,תגמולים ואישית לפיצויים,ילין לפידות קופת גמל מסלול עוקב מדדים גמיש,513611509,"ילין לפידות ניהול קופות גמל בע""מ",546.92,45.98,67.351,0,0,0,-0.047,30.083,78.96,80.92
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14302,קרנות חדשות,אלטשולר שחם פנסיה מקיפה מסלול משולב סחיר,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",3.72,49.43,13.255,31.019,0,0,0.782,9.044,23.18,50.14
14303-קרנות חדשות-אלטשולר שחם פיננסים בעמ,פנסיה,14303,קרנות חדשות,אלטשולר שחם פנסיה מקיפה מסלול עוקב מדדים גמיש,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",17.94,50.57,13.75,27.509,0,0,1.099,10.949,22.21,46.68
14304-קרנות כלליות-אלטשולר שחם פיננסים בעמ,פנסיה,14304,קרנות כלליות,אלטשולר שחם פנסיה כללית מסלול משולב סחיר,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",0.01,51.16,36.33,6.297,0,0,-6.061,12.256,22.57,44.09
14305-קרנות כלליות-אלטשולר שחם פיננסים בעמ,פנסיה,14305,קרנות כלליות,אלטשולר שחם פנסיה כללית מסלול עוקב מדדים גמיש,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",0.46,50.63,37.464,0,0,0,-0.522,12.428,13.88,46.51
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14308,קרנות כלליות,מנורה מבטחים משלימה משולב סחיר,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",0.64,47.2,33.568,14.427,0,0,-0.622,6.155,9.73,1.49
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14309,קרנות כלליות,מנורה מבטחים משלימה עוקב מדדים גמיש,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",8.17,47.61,35.226,0,0,0,14.347,6.253,27.59,34.42
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,14313,פוליסות שהונפקו משנת 2004 ואילך,"מנורה מבטחים ביטוח בע""מ משולב סחיר",ללא,0,2.6037,46.76,36.07174406,15.41268195,0,0,0,2.484925299,9.77,1.5
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,14314,פוליסות שהונפקו משנת 2004 ואילך,"מנורה מבטחים ביטוח בע""מ עוקב מדדים גמיש",ללא,0,25.09723,43.89,29.38850224,0.00E+00,0,0,19.33520153,10.38481139,26.35,38.15
14315-פוליסות שהונפקו משנת 2004 ואילך-מנורה מבטחים ביטוח בעמ מסלול פאסיבי מדדי מניות,ביטוח,14315,פוליסות שהונפקו משנת 2004 ואילך,"מנורה מבטחים ביטוח בע""מ מסלול פאסיבי מדדי מניות",ללא,0,168.82347,97.39,0,0,0,0,6.153409831,2.606272694,50.81,69.31
14318-פוליסות שהונפקו משנת 2004 ואילך-הכשרה חברה לביטוח בעמ- משולב סחיר,ביטוח,14318,פוליסות שהונפקו משנת 2004 ואילך,"הכשרה חברה לביטוח בע""מ- משולב סחיר",ללא,0,0.17611,42.61,34.23996366,9.709840441,0,0,0,13.45749815,17.25,32.6
"14331-תגמולים ואישית לפיצויים-אינפיניטי השתלמות, גמל ופנסיה בעמ",גמל,14331,תגמולים ואישית לפיצויים,אינפיניטי גמל משולב סחיר,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,0
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14332,תגמולים ואישית לפיצויים,אינפיניטי גמל עוקב מדדים גמיש,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",0,0,0,0,0,0,0,0,0,0
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14333,קרנות חדשות,אינפיניטי פנסיה מקיפה  אחר משולב סחיר,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",0,60.56,9.938,30.555,0,0,-19.074,19.506,25.56,39.32
14334-קרנות חדשות-אינפיניטי ניהול תיקי השקעות (בישראל ובעולם) בעמ,פנסיה,14334,קרנות חדשות,אינפיניטי פנסיה מקיפה  מדד עוקב מדדים גמיש,513621110,"אינפיניטי השתלמות, גמל ופנסיה בע""מ",0.01,45.09,13.897,29.087,0,0,-3.479,17.663,20.2,34.04
14337-קרנות כלליות-י.ד מור השקעות בעמ,פנסיה,14337,קרנות כלליות,מור פנסיה כללית משולב סחיר,514956465,"מור גמל ופנסיה בע""מ",0.04,33.02,19.107,27.661,0,0,32.826,20.405,79.82,67.31
14338-קרנות כלליות-י.ד מור השקעות בעמ,פנסיה,14338,קרנות כלליות,מור פנסיה כללית עוקב מדדים גמיש,514956465,"מור גמל ופנסיה בע""מ",0.05,46.7,2.921,0,0,0,89.86,7.219,31.7,21.43
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14339,קרנות חדשות,מור פנסיה מקיפה משולב סחיר,514956465,"מור גמל ופנסיה בע""מ",5.48,28.55,18.087,38.976,0,0,20.509,20.597,61.18,50.94
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14340,קרנות חדשות,מור פנסיה מקיפה עוקב מדדים גמיש,514956465,"מור גמל ופנסיה בע""מ",5.11,29.13,9.002,26.521,0,0,47.257,17.17,19.06,11.93
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14342,תגמולים ואישית לפיצויים,אלפא מור תגמולים - משולב סחיר,514956465,"מור גמל ופנסיה בע""מ",376.22,33.9,34.039,38.622,0,0,11.665,12.496,89.23,98.08
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14348,קרנות חדשות,מנורה מבטחים פנסיה קיימות,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",1.65,66.76,0,30.407,0,0,-0.044,2.879,62.89,68.12
14349-קרנות כלליות-מנורה מבטחים החזקות בעמ,פנסיה,14349,קרנות כלליות,מנורה מבטחים משלימה קיימות,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",0.03,71.27,0,26.496,0,0,-1.03,3.262,71.97,67.32
14351-תגמולים ואישית לפיצויים-מנורה מבטחים פנסיה וגמל בעמ,גמל,14351,תגמולים ואישית לפיצויים,מנורה מבטחים תגמולים קיימות,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",0.78,68.06,0,25.923,0,0,0.074,5.775,68.52,67.53
14353-תגמולים ואישית לפיצויים-אלטשולר שחם גמל ופנסיה בעמ,גמל,14353,תגמולים ואישית לפיצויים,אלטשולר שחם גמל משולב סחיר,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",389,49.35,34.527,1.883,0,0,0.98,12.443,23.47,45.26
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14354,תגמולים ואישית לפיצויים,אלטשולר שחם גמל עוקב מדדים- גמיש,513173393,"אלטשולר שחם גמל ופנסיה בע""מ",90.62,50.23,35.23,0,0,0,1.331,12.389,24.51,46.17
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,14385,פוליסות שהונפקו משנת 2004 ואילך,"מנורה מבטחים ביטוח בע""מ עוקב מדדים גמיש",ללא,0,2.50843,43.89,29.38890063,0,0,0,19.33480304,10.38498184,26.35,38.15
14386-פוליסות שהונפקו משנת 2004 ואילך-מנורה מבטחים ביטוח בעמ משולב סחיר,ביטוח,14386,פוליסות שהונפקו משנת 2004 ואילך,"מנורה מבטחים ביטוח בע""מ משולב סחיר",ללא,0,0.3291,46.76,36.06806442,15.40565178,0,0,0,2.461257976,9.77,1.5
14394-תגמולים ואישית לפיצויים-מור גמל ופנסיה בעמ,גמל,14394,תגמולים ואישית לפיצויים,אלפא מור תגמולים - עוקב מדדים גמיש,514956465,"מור גמל ופנסיה בע""מ",13.99,42.49,21.041,0,0,0,70.15,3.738,29.85,30.08
14397-תגמולים ואישית לפיצויים-מנורה מבטחים פנסיה וגמל בעמ,גמל,14397,תגמולים ואישית לפיצויים,הילה עוקב מדדים גמיש,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",1.11,47.02,38.022,0,0,0,15.043,2.988,28.63,38.48
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14398,תגמולים ואישית לפיצויים,הילה משולב סחיר,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",0.23,52.22,35.093,15.92,0,0,2.972,7.272,40.55,45.43
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14400,תגמולים ואישית לפיצויים,רשף משולב סחיר,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",0.1,52.16,35.203,15.584,0,0,3.88,7.024,41.57,42.5
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14401,תגמולים ואישית לפיצויים,רשף עוקב מדדים גמיש,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",1.31,47.18,35.911,0,0,0,14.455,5.682,28.22,37.66
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14403,תגמולים ואישית לפיצויים,מור  מנורה מבטחים משולב סחיר,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",0.43,53.85,36.063,16.141,0,0,1.366,4.668,41.43,45.83
14404-תגמולים ואישית לפיצויים-מנורה מבטחים פנסיה וגמל בעמ,גמל,14404,תגמולים ואישית לפיצויים,מור מנורה מבטחים עוקב מדדים גמיש,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",3.55,47.82,36.038,0,0,0,15.266,4.882,25.86,37.41
14406-פוליסות שהונפקו משנת 2004 ואילך-הכשרה -עוקב מדדים גמיש,ביטוח,14406,פוליסות שהונפקו משנת 2004 ואילך,"הכשרה חברה לביטוח בע""מ -עוקב מדדים גמיש",ללא,0,1.98339,31.42,43.89454419,11.57613984,0,0,0,13.10886916,16.36,21.82
14414-פוליסות שהונפקו משנת 2004 ואילך-הראל מסלול עוקב מדדים גמיש,ביטוח,14414,פוליסות שהונפקו משנת 2004 ואילך,הראל מסלול עוקב מדדים גמיש,ללא,0,27.34923,45.95,44.55372235,0,0,0,5.983715081,3.516003924,17.04,29.8
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14416,תגמולים ואישית לפיצויים,סלייס גמל קופת גמל לחסכון משולב סחיר,514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14417,תגמולים ואישית לפיצויים,סלייס גמל קופת גמל לחסכון עוקב מדדים גמיש,514767490,"סלייס גמל בע""מ",0,0,0,0,0,0,0,0,0,0
14418-קרנות השתלמות-מנורה מבטחים והסתדרות המהנדסים ניהול קופות גמל בעמ,גמל,14418,קרנות השתלמות,אומגה קרן השתלמות מדדי מניות,520027715,"מנורה מבטחים והסתדרות המהנדסים ניהול קופות גמל בע""מ",2.25,97.37,0,0,0,0,5.779,2.513,52.2,67.88
14425-פוליסות שהונפקו משנת 2004 ואילך-הכשרה- אגח,ביטוח,14425,פוליסות שהונפקו משנת 2004 ואילך,"הכשרה חברה לביטוח בע""מ- אג""ח",ללא,0,305.72238,2.42,24.33796309,30.63292259,0,17.71646551,16.89794512,8.56803483,7.98,48.55
14481-תגמולים ואישית לפיצויים-מור גמל ופנסיה בעמ,גמל,14481,תגמולים ואישית לפיצויים,"אלפא מור תגמולים - אג""ח",514956465,"מור גמל ופנסיה בע""מ",180.09,2.16,69.791,17.441,0,1.642,0.691,8.271,6.81,6.02
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14482,קופת גמל להשקעה,"מור גמל להשקעה אג""ח",514956465,"מור גמל ופנסיה בע""מ",38.62,2.1,69.919,17.59,0,1.506,0.734,8.151,6.69,6.32
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14483,קרנות השתלמות,"מור השתלמות אג""ח",514956465,"מור גמל ופנסיה בע""מ",117.49,2.22,71.212,15.941,0,1.68E+00,0.467,8.474,7.03,7.2
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14657,קרנות השתלמות,ילין לפידות קרן השתלמות מסלול פאסיבי - כללי,513611509,"ילין לפידות ניהול קופות גמל בע""מ",324.66,46.37,68.718,0,0,0,-0.029,29.112,79.49,80.46
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14658,קופת גמל להשקעה,ילין לפידות קופת גמל להשקעה מסלול פאסיבי - כללי,513611509,"ילין לפידות ניהול קופות גמל בע""מ",67.37,46.68,63.544,0,0,0,-0.056,34.385,79.82,81.03
14663-פוליסות שהונפקו משנת 2004 ואילך-הפניקס BlackRock אגח,ביטוח,14663,פוליסות שהונפקו משנת 2004 ואילך,"הפניקס BlackRock אג""ח",ללא,0,175.43447,1.94,92.9211916,0,0,0,0,5.137872848,97.51,98.63
14668-קרנות השתלמות-מגדל מקפת קרנות פנסיה וקופות גמל בעמ,גמל,14668,קרנות השתלמות,מגדל השתלמות עוקב מדד S&amp;P500,512237744,"מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",770.26,98.88,5.287,0,0,0,-1.626,28.337,98.62,99.12
14675-פוליסות שהונפקו משנת 2004 ואילך-מנורה מבטחים ביטוח בעמ קיימות,ביטוח,14675,פוליסות שהונפקו משנת 2004 ואילך,"מנורה מבטחים ביטוח בע""מ קיימות",ללא,0,1.49889,65.99,0,27.65379714,0,0,0,6.358038282,70.31,70.67
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14676,קרנות השתלמות,מנורה מבטחים השתלמות מדדי מניות,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",115.33,93.26,0,0,0,0,5.776,6.763,48.97,66.85
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,פנסיה,14677,קרנות כלליות,מנורה מבטחים משלימה מניות,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",13.32,95.59,0,9.027,0,0,0.08,14.42,22.9,62.97
14678-קופת גמל להשקעה-מנורה מבטחים פנסיה וגמל בעמ,גמל,14678,קופת גמל להשקעה,מנורה מבטחים גמל להשקעה כללי פאסיבי,512245812,"מנורה מבטחים פנסיה וגמל בע""מ",18.79,44.73,35.27,0,0,0,14.227,8.959,26.36,36.32
14679-תגמולים ואישית לפיצויים-מנורה מבטחים פנסיה וגמל בעמ,גמל,14679,תגמולים ואישית לפיצויים,"מנורה מבטחים תגמולים מדדי אג""ח",512245812,"מנורה מבטחים פנסיה וגמל בע""מ",33.29,0,62.881,0,0,0,25.161,11.958,7.72,10.98
14680-קרנות השתלמות-כלל פנסיה וגמל בעמ,גמל,14680,קרנות השתלמות,כלל השתלמות כללי פאסיבי,512244146,"כלל פנסיה וגמל בע""מ",74.29,49.42,43.379,0,0,0,-0.039,7.235,99.34,92.08
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14681,קופת גמל להשקעה,כלל גמל לעתיד כללי פאסיבי,512244146,"כלל פנסיה וגמל בע""מ",14.27,49.34,43.3,0,0,0,-0.044,7.409,99.16,92.45
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,ביטוח,14688,פוליסות שהונפקו משנת 2004 ואילך,"כלל חברה לביטוח בע""מ כללי פאסיבי",ללא,0,200.84033,49.75,43.66672769,0,0,0,4.97908E-05,6.582044553,100,92.53
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14716,קרנות השתלמות,הראל השתלמות מסלול כספי,512267592,"הראל פנסיה וגמל בע""מ",35.73,0,0,84.074,0,0,0.197,15.73,0,0
1-פוליסות שהונפקו משנת 2004 ואילך-איי. די. איי. חברה לביטוח בעמ מסלול אגח ממשלת ישראל,גמל,14769,קרנות השתלמות,קרן השתלמות של עובדי האוניברסיטה העברית מניות מניות,510960586,"חברת הגמל לעובדי האוניברסיטה העברית בע""מ",3.92,87.93,4.541,2.415,0,0,-0.016,5.092,79.31,61.81
14790-קרנות השתלמות-כלל פנסיה וגמל בעמ,גמל,14790,קרנות השתלמות,כלל השתלמות פאסיבי מדדי מניות,512244146,"כלל פנסיה וגמל בע""מ",19.33,86.47,0,0,0,0,-0.018,13.569,93.32,90.14
